datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype_rain,preciptype_snow,preciptype_freezingrain,preciptype_ice,no_preciptype,snow_amount,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
12/30/2015,12.2,9.3,10.6,12.2,8,10.3,9.5,93.5,3.731,100,20.83,1,0,0,0,0,0,0,25.6,16.1,86.2,1022.4,99.8,6.6,34,3,2
12/31/2015,13.3,7.8,10.7,13.3,4,10.1,6.4,75.5,0,0,0,0,0,0,0,1,0,0,36.4,26.3,341.9,1020,96.1,14.7,70.1,6,3
1/1/2016,7.8,3.2,5.6,5,-0.4,2.8,-2.1,57.8,0,0,0,0,0,0,0,1,0,0,39.6,20,317.7,1020.5,73.6,16,93.5,8,4
1/2/2016,8.8,0.4,4.4,6.8,-2.5,2.1,-4.3,54.6,0,0,0,0,0,0,0,1,0,0,31,16.2,232.1,1019.4,7.1,16,116.1,10,5
1/3/2016,11.7,-0.4,4.4,11.7,-4.2,2.1,-2.7,63,0,0,0,0,0,0,0,1,0,0,46.5,30.9,310.6,1013.7,24.5,16,117.3,10.2,5
1/4/2016,3.3,-4.4,0.6,-0.5,-12.1,-5,-10,46.6,0,0,0,0,0,0,0,1,0,0,54.1,37.5,339.5,1020.3,45.4,16,103.2,8.8,4
1/5/2016,0.5,-8.9,-4.4,-1.2,-17.9,-9.8,-15.9,41.3,0.011,100,4.17,0,1,0,0,0,0,0,51.8,37.6,343.7,1036.5,0,16,123.7,10.7,5
1/6/2016,4.4,-6.6,-1,2.6,-9.3,-2.8,-9.9,53.9,0,0,0,0,0,0,0,1,0,0,20.5,10.8,180,1034.6,28.1,16,123.3,10.7,5
1/7/2016,6,1,3.8,5.6,0.6,3,0.5,79,0,0,0,0,0,0,0,1,0,0,13,15.5,54.1,1026.1,98.9,13.4,29.4,2.5,1
1/8/2016,6.6,4.2,5.2,6.6,1.7,3.6,4.1,92.6,0.011,100,4.17,1,0,0,0,0,0,0,19.4,10.8,32.1,1021.3,100,5.7,32.3,2.9,1
1/9/2016,10,5,7.5,9.9,3.6,6.3,6.1,90.9,3.826,100,25,1,0,0,0,0,0,0,29.9,11.2,26.6,1018.7,99,8.7,32.6,3,2
1/10/2016,16.7,3.8,11.9,16.7,-1.1,10.8,6.2,70.9,15.13,100,29.17,1,0,0,0,0,0,0,64.3,42.8,242.2,1001.7,78,14.5,65.5,5.7,4
1/11/2016,4.3,-1.7,0.9,1.2,-8,-3.4,-12.1,38,0,0,0,0,0,0,0,1,0,0,46.3,29.7,295.7,1017.3,23.6,16,128.4,11,5
1/12/2016,8.3,-1.5,2.5,4.6,-7,-1.7,-8.1,46.5,0,0,0,0,0,0,0,1,0,0,60.8,34.3,228.6,1012.6,81.8,15.9,90.4,7.6,4
1/13/2016,-0.1,-6.2,-3.1,-2.6,-13.4,-8.2,-15.7,37.6,0,0,0,0,0,0,0,1,0,0,50,33.4,296.2,1020.1,38.6,16,127.2,10.9,5
1/14/2016,11.7,-2.4,3.4,11.7,-6.3,1.2,-6.7,48.6,0,0,0,0,0,0,0,1,0,0,39.2,25.3,189.9,1015.2,43.8,16,124,10.7,5
1/15/2016,9.4,1.4,6,8.1,0,4.3,0.9,71.3,5.498,100,25,1,0,0,0,0,0,0,29.2,15.6,175.2,1009.2,79.6,15.4,83.3,7.1,4
1/16/2016,11.1,4.2,6.9,11.1,1.1,4.5,3.3,79.3,2.951,100,12.5,1,0,0,0,0,0,0,50.4,27.7,306.5,1003.6,91.2,12.7,81.9,6.9,4
1/17/2016,3.3,0.6,2,0.6,-3.2,-0.8,-2.1,74.7,1.227,100,8.33,1,1,0,0,0,0,1,23,15.6,346.7,1010.6,83.4,13.9,45.4,3.9,2
1/18/2016,0.5,-8.4,-5.2,-3,-17,-12.9,-15.9,44,0.022,100,4.17,0,1,0,0,0,0,0.2,53,39.8,297.5,1018,30.3,15.8,134.4,11.7,5
1/19/2016,-2.9,-9.4,-6.4,-9.8,-19,-13.8,-17.8,40.1,0,0,0,0,0,0,0,1,0,0,53.1,37.3,301.9,1026.2,6,16,137.3,11.7,6
1/20/2016,-1.2,-6.8,-4.2,-3.4,-14.2,-8.9,-12.5,54.3,0.801,100,12.5,0,1,0,0,0,0,0,43.9,23.4,297,1025.4,66.1,13.7,86.9,7.6,4
1/21/2016,1,-4.5,-2.1,-4.2,-11,-7.5,-9.6,58.1,0,0,0,0,1,0,0,0,0.1,0,40.3,29.2,309.9,1025,51.8,15.7,130.2,11.1,5
1/22/2016,-1.7,-5.7,-4.1,-6.8,-13.5,-9.7,-8.7,71.4,8.856,100,41.67,1,1,0,0,0,0.8,0.3,48.8,34.2,26.5,1022.7,73,9.9,40.1,3.4,2
1/23/2016,-2.2,-4.4,-3.3,-9.5,-12.6,-11.4,-5,87.8,26.016,100,91.67,0,1,0,0,0,0.9,1.2,66.2,45.8,353.8,1004.6,100,1.6,18.9,1.5,1
1/24/2016,1.1,-6.1,-2.5,0.4,-11.9,-7,-10,57.5,0.011,100,4.17,1,1,0,0,0,0.2,1.4,46,25.6,328.1,1017.6,32.9,15.3,145.1,12.5,6
1/25/2016,4.9,-8.6,-2.2,4.9,-12.3,-3.3,-7.2,71,0.08,100,25,1,1,0,0,0,0.5,1.4,23,10.2,29.2,1024.2,65.5,13.5,129.2,11.3,5
1/26/2016,10.8,-0.2,5.5,10.8,-4.5,3.3,-1.2,63.1,0.048,100,12.5,1,0,0,0,0,0,1.1,37.1,25,198.9,1018.2,92.2,16,101,8.7,4
1/27/2016,8.2,0.6,4.6,7.1,-2.4,1.3,-3.4,57,0,0,0,0,0,0,0,1,0,0.7,40.6,25.4,333.4,1020.4,76.1,16,131.4,11.4,5
1/28/2016,4,-4.1,0.4,2.6,-5.8,-1.2,-4.5,70.7,0,0,0,0,0,0,0,1,0,0.5,21.6,16.7,181.6,1014,68.1,15.9,139.7,12,6
1/29/2016,6,-1.8,2,2.1,-4.6,-2,-5.4,59.9,0.143,100,4.17,1,0,0,0,0,0,0.4,58.7,40.8,293.4,1006.5,60.4,15.8,134.5,11.6,5
1/30/2016,5.1,-4.2,1.4,1.7,-7.4,-1.4,-6.4,56.6,0,0,0,1,1,0,0,0,0.2,0.4,29.9,23.7,191.9,1018.4,21.9,16,146.7,12.6,6
1/31/2016,13.6,2.2,7.4,13.6,-0.9,5.7,-0.7,57.1,0,0,0,0,0,0,0,1,0,0.4,46.4,22.3,189,1013.4,67.9,16,140.1,12.1,6
2/1/2016,15.6,6.7,9.8,15.6,4.9,8.4,5.5,75.4,2.885,100,16.67,1,0,0,0,0,0,0.1,35.3,25.9,254.1,1012.7,89.4,15.7,63.4,5.6,3
2/2/2016,10.6,2.6,6.4,10.6,-0.7,4.4,0.3,66.1,0,0,0,0,0,0,0,1,0,0,25.9,18.1,56.6,1025.1,51.3,16,147.6,12.6,6
2/3/2016,13.4,5.1,8.8,13.4,3.4,7.8,7,89.1,11.393,100,33.33,1,0,0,0,0,0,0.2,56.9,19.8,183.9,1016.5,97.7,13.6,15.9,1.4,1
2/4/2016,14,6.1,9.9,14,2,7.8,3.9,67.7,1.95,100,20.83,1,0,0,0,0,0,0.1,43.6,31.1,337.1,1016.9,99.8,13.4,74.7,6.4,3
2/5/2016,6.1,1.4,3.7,2.3,-3.2,-0.9,-4.4,57,1.242,100,20.83,1,0,0,0,0,0.2,0.6,54.9,37.3,321.1,1024.2,62.2,14.7,140.8,12,6
2/6/2016,6.2,-1.5,2.2,3.5,-4.1,-0.1,-5.5,57.8,0,0,0,0,0,0,0,1,0,0,27.4,17.7,191.4,1029.1,57.7,16,131.7,11.3,5
2/7/2016,7.7,-1.4,3.3,4.7,-4.1,0.8,-4.3,59.3,0,0,0,0,0,0,0,1,0,0,27.7,21.5,20,1019.4,81.6,15.9,133,11.4,6
2/8/2016,7.8,1.5,4.7,6.7,-2.7,1.7,-2.8,58.8,0.267,100,4.17,1,0,0,0,0,0,0,31.7,21.6,43.1,1007.6,88.3,16,137.2,11.8,6
2/9/2016,4.3,0.6,2.6,2.8,-4.5,-0.3,-0.6,80.2,5.433,100,41.67,1,0,0,0,0,0.5,0.3,35.3,25.5,340.5,1002.7,94.9,13.5,69.2,5.9,3
2/10/2016,3.7,-3.3,0,-0.1,-9.9,-5.3,-9,51.7,0,0,0,0,0,0,0,1,0,0.3,51.1,30.3,298.7,1009.4,85.8,15.6,149.3,13,6
2/11/2016,-1.3,-5.7,-3.9,-7.7,-12.9,-10.5,-16.4,37.6,0,0,0,0,0,0,0,1,0,0.1,51.1,32.1,295.7,1020.5,32.9,16,158.1,13.6,6
2/12/2016,-0.7,-6.9,-3.9,-4.5,-11.6,-7.8,-13.8,46.4,0,0,0,0,0,0,0,1,0,0,33.5,19.4,215.2,1022.4,81.9,15.9,137.8,11.9,6
2/13/2016,-2.2,-8.9,-5.7,-5.7,-17.6,-13.6,-16.8,42.9,0,0,0,0,0,0,0,1,0,0.3,62.5,43.6,304.3,1024.1,62.6,15.5,174.2,14.9,7
2/14/2016,-3.9,-10.8,-7.2,-6.6,-18,-12.8,-18.3,41.2,0,0,0,0,1,0,0,0,0.2,0.1,38.9,22.3,323.6,1033.7,45.7,16,182.9,15.9,7
2/15/2016,-1.2,-6.7,-3.8,-3.3,-12.5,-7.6,-5.7,86.4,11.652,100,87.5,1,1,0,0,0,2.6,0.2,29.2,16.7,117.7,1027.6,100,7.3,37.5,3.2,2
2/16/2016,11.1,-0.7,5.8,11.1,-4.9,3.4,2.3,80,17.82,100,37.5,1,1,0,0,0,0,0.2,107.3,31.4,262.9,1007.2,83.1,11.2,64.2,5.6,4
2/17/2016,8.8,0.4,4.3,5.6,-2.5,1.7,-1.8,66.8,0,0,0,0,0,0,0,1,0,1.5,38.9,25.4,319.5,1018.4,71.1,15.9,129.2,11.1,5
2/18/2016,3.8,-0.4,1.8,0.4,-5.5,-2.4,-9.3,44.6,0,0,0,0,0,0,0,1,0,1.6,44.6,30.9,334.8,1031.8,39.4,16,192,16.5,7
2/19/2016,4.9,-2.6,1,0.7,-5.2,-2.1,-8.5,49.7,0,0,0,0,0,0,0,1,0,0.3,41,25.4,161.5,1031.1,66.5,16,106,9.2,4
2/20/2016,17.2,4.4,9.8,17.2,-0.1,8,0.9,54.8,0,0,0,0,0,0,0,1,0,0,45.4,28.3,190.4,1016.2,55.3,16,134.9,11.6,5
2/21/2016,13.3,7,10.2,13.3,5.2,9.3,7.7,84.5,2.139,100,25,1,0,0,0,0,0,0,29.2,19.8,181.3,1013.1,74.8,12.8,52.3,4.6,2
2/22/2016,11.1,4.9,8.2,11.1,1.5,6.4,2.1,66.5,0.044,100,8.33,1,0,0,0,0,0,0,27,21.4,30.1,1019.7,88.4,16,160,13.7,7
2/23/2016,6.6,4.3,6,5.7,0.5,2.9,3.7,86,12.382,100,62.5,1,0,0,0,0,0,0,31.7,23.5,31.2,1020.4,99.9,9.5,15.3,1.3,1
2/24/2016,18.2,5.6,10.8,18.2,2.4,9.5,9.5,92,27.77,100,66.67,1,0,0,0,0,0,0,82.8,33.1,122,1004,93.7,8.3,22,1.9,1
2/25/2016,16.1,5,9.1,16.1,0.5,6.3,-0.9,50.3,0.164,100,12.5,1,0,0,0,0,0,0,57.9,38.1,250.3,998.6,82,16,116.4,10.1,4
2/26/2016,4.3,0,2.6,0.3,-4.6,-2.6,-8.4,44.5,0.61,100,16.67,1,0,0,0,0,0,0,64.5,39.1,311.5,1016.6,63.6,16,191.9,16.5,7
2/27/2016,8.2,-2.5,2.8,5,-5.9,0,-7.4,48.1,0,0,0,0,0,0,0,1,0,0,34.7,21.9,249.4,1021.1,41.6,16,183.2,15.9,7
2/28/2016,18.3,0.5,9.1,18.3,-3,7.8,-1,52.2,0,0,0,0,0,0,0,1,0,0,41.4,28.6,191.9,1015.3,12.1,16,204.8,17.7,7
2/29/2016,17.8,8.9,13.7,17.8,8.9,13.7,0.4,40.8,0.044,100,8.33,1,0,0,0,0,0,0,58.9,36.7,252.4,1009.7,32.8,16,166.8,14.4,7
3/1/2016,18.2,4,11.6,18.2,3.5,11.4,2.4,57.2,0.109,100,8.33,1,0,0,0,0,0,0,48.2,29.4,166.9,1014.3,42.2,16,201.9,17.5,7
3/2/2016,15.1,0,6.3,15.1,-4.6,2.3,-3.9,49.7,2.444,100,25,1,0,0,0,0,0,0,69.3,55.3,306.9,1012,43.4,15.7,214.7,18.4,7
3/3/2016,5,-1.5,1.4,4.3,-5.4,-1.6,-7.7,52.2,0,0,0,0,0,0,0,1,0,0,33.5,23.2,121.1,1023.9,73.6,14.8,165.5,14.4,6
3/4/2016,4.9,0,2.6,0.9,-4.3,-1.5,-1.6,74.9,1.846,100,25,1,1,0,0,0,1.6,0,38.2,30,10.1,1018.8,99.7,12.6,138.5,11.9,6
3/5/2016,7,1.6,3.8,3.9,-1.9,1.1,-4.4,55.4,0,0,0,0,0,0,0,1,0,0.2,18.4,22.7,123.1,1022.6,88.3,16,133.8,11.5,5
3/6/2016,10.5,2.7,5.7,10.5,0.4,4.5,-0.6,65.8,0,0,0,0,0,0,0,1,0,0.1,14.8,14.6,28.7,1024.9,91.2,15.3,134.8,11.5,6
3/7/2016,18.4,2,9.6,18.4,-1.3,8.1,2.2,63.5,0,0,0,0,0,0,0,1,0,0,38.2,28.5,193.3,1023.2,66.1,15.5,221.3,19.1,8
3/8/2016,26,8.2,15.7,26,7.7,15.6,4.3,50.5,0,0,0,0,0,0,0,1,0,0,31.7,13.7,197.4,1020.7,72.8,15.9,212.4,18.2,8
3/9/2016,25.8,8.6,16.8,25.8,8.6,16.8,6.2,52,0,0,0,0,0,0,0,1,0,0,32,19.9,182.7,1019.6,47.8,16,222.9,19.3,8
3/10/2016,25.6,14.2,19.6,25.6,14.2,19.6,11.5,60.4,0,0,0,0,0,0,0,1,0,0,40.7,30.4,189.4,1016.8,80.2,16,177.2,15.3,7
3/11/2016,22.8,13.7,19.2,22.8,13.7,19.2,9,52.7,0,0,0,0,0,0,0,1,0,0,45.8,33.9,334.1,1020.5,84,16,175,15.1,7
3/12/2016,15.6,10.5,12.6,15.6,10.5,12.6,5.4,62.2,0,0,0,0,0,0,0,1,0,0,20.2,14.2,69.6,1023.7,84.3,16,52.4,4.5,3
3/13/2016,15.6,9.9,12.5,15.6,7.8,12.3,8.7,78.1,4.646,100,29.17,1,0,0,0,0,0,0,34.6,22.1,56.4,1016.3,98.4,15.4,43.4,3.6,2
3/14/2016,11.7,8.7,10.1,11.7,5.4,8.5,8.5,90.3,6.486,100,25,1,0,0,0,0,0,0,46.4,24.6,31.1,1013.4,100,11.5,43.7,3.9,2
3/15/2016,17.7,8.2,11.6,17.7,5.7,10.7,8,79.5,0.757,100,16.67,1,0,0,0,0,0,0,26.3,16,7.3,1010.6,79.3,15.5,98.7,8.6,4
3/16/2016,22.8,9.2,15.6,22.8,8.5,15.5,11.2,77.1,0.267,100,4.17,1,0,0,0,0,0,0,32.8,18.3,124.3,1008.9,36.1,15.3,192,16.6,7
3/17/2016,20,9,14.5,20,7.7,14.4,4.1,55.1,0.006,100,4.17,1,0,0,0,0,0,0,48.2,23.1,301.8,1011.5,42.2,16,201.1,17.4,7
3/18/2016,18.8,9.3,14.6,18.8,7.7,14.5,-3.5,30.2,0,0,0,0,0,0,0,1,0,0,61.5,34.3,281.8,1013.2,28.4,16,227.8,19.6,8
3/19/2016,14.2,3.2,6.9,14.2,-0.5,4.1,-0.3,64.3,3.232,100,25,1,0,0,0,0,0,0,38.9,26.5,31.2,1018.6,80.7,15.8,55.7,4.8,3
3/20/2016,6.1,3.2,4.4,2.9,-0.8,1.1,-0.3,72,0.022,100,4.17,1,0,0,0,0,0,0,31.7,21.4,33.2,1017.3,98.6,15.9,68.7,5.9,2
3/21/2016,11.1,2.7,6.6,11.1,-0.7,4.2,-4.5,49.5,0.091,100,12.5,1,0,0,0,0,0,0,53.8,37.2,315.3,1015.3,53.4,16,242.2,20.8,8
3/22/2016,16.7,1.8,9.1,16.7,-0.8,8.5,-2,48.3,0,0,0,0,0,0,0,1,0,0,40.7,25.6,200.8,1020.8,52.1,16,237.1,20.3,8
3/23/2016,23.4,12.2,16.3,23.4,12.2,16.3,1.7,38,0,0,0,0,0,0,0,1,0,0,38.9,29.2,190.9,1015.6,69.9,16,242.6,20.9,8
3/24/2016,25,10.1,17.9,25,10.1,17.9,6.1,46.9,0,0,0,0,0,0,0,1,0,0,51,34.7,187.5,1013.1,54,16,254.3,21.9,8
3/25/2016,21.1,11.1,18.1,21.1,11.1,18.1,10,60.2,0.808,100,8.33,1,0,0,0,0,0,0,53.6,33.5,263.8,1009.3,89.7,16,165.1,14.3,7
3/26/2016,16,4.8,10.3,16,0.8,8.7,0.9,52.9,0,0,0,0,0,0,0,1,0,0,31,26.5,13.7,1024.4,56.1,16,254.8,22.2,9
3/27/2016,13.3,9.2,11.2,13.3,7.3,10.8,7.4,77.8,0.022,100,4.17,1,0,0,0,0,0,0,27.7,16.4,98,1024.7,95.1,14.9,92.3,7.8,3
3/28/2016,21.1,9.3,13.3,21.1,7.2,13.1,6.1,67.5,8.382,100,54.17,1,0,0,0,0,0,0,69.7,45.9,296.7,1009.7,78.2,13.8,202.5,17.5,8
3/29/2016,15.6,8.7,12,15.6,5.5,11.1,-1.9,39.1,0.036,100,4.17,1,0,0,0,0,0,0,55.4,39.8,319,1019.3,30.3,16,275.4,23.7,9
3/30/2016,16.7,5,10.7,16.7,2.8,10.1,-1.7,42.9,0,0,0,0,0,0,0,1,0,0,38.9,29,160.6,1025.8,44.8,16,278.3,24.1,9
3/31/2016,23.2,12.1,17.7,23.2,12.1,17.7,9.4,59.5,0.037,100,8.33,1,0,0,0,0,0,0,61.8,40.3,192.6,1014.2,80.6,16,179.3,15.3,7
4/1/2016,27.8,17.9,22.2,27.7,17.9,22.2,15.4,67.7,1.305,100,12.5,1,0,0,0,0,0,0,50.1,34.5,199.7,1003.8,85.6,15.7,142.5,12.1,8
4/2/2016,22.1,9.6,14.3,22.1,5,13.9,6.5,60.9,2.548,100,33.33,1,0,0,0,0,0,0,94.4,49.9,296.1,1000.8,94,15.7,139.6,12.2,6
4/3/2016,12.1,2.8,7.3,12.1,-3.7,3.7,-6.3,38.7,4.845,100,29.17,1,0,0,0,0,0,0,77.6,59.7,295.1,1012,43.9,15.9,286,24.8,9
4/4/2016,22.9,7.9,14.1,22.9,3.3,13.3,3.5,51.9,1.87,100,12.5,1,0,0,0,0,0,0,54.3,37.7,227.8,1011.1,62.2,15.9,196,16.8,7
4/5/2016,7.7,-0.8,3.8,4.7,-7.5,-1,-8.4,42.8,0,0,0,0,0,0,0,1,0,0,66.6,44.8,0.4,1025.9,34.8,15.9,297.1,25.8,9
4/6/2016,13.3,0.2,7.3,13.3,-3.2,5.9,-3.7,47.2,0.029,100,4.17,1,0,0,0,0,0,0,45.8,34.5,184.2,1023.9,58.3,16,285.1,24.7,9
4/7/2016,17.8,10.4,12.8,17.8,10.4,12.8,7.6,72,17.503,100,29.17,1,0,0,0,0,0,0,57.2,30.4,211.3,1002.7,87.9,14.9,121.2,10.5,7
4/8/2016,11.7,6.4,8.8,11.7,3.2,6.6,-2.9,44.5,0.011,100,4.17,1,0,0,0,0,0,0,47.9,29.5,292.7,1007.1,67.5,16,217.8,18.9,7
4/9/2016,9.8,2,5.8,6.7,-2.7,2.1,-2.1,59,5.101,100,45.83,1,0,0,0,0,0,0,63.6,41.3,300.4,1010.4,84.9,15.7,243,20.9,8
4/10/2016,11.1,-0.8,5,11.1,-5.2,1.9,-7.2,42.4,0,0,0,0,0,0,0,1,0,0,40.1,27.3,252.4,1026.9,42.9,16,295,25.6,9
4/11/2016,22.8,8.2,14.7,22.8,4.8,13.3,4.3,50.5,0.267,100,4.17,1,0,0,0,0,0,0,54.7,39.6,190.7,1020.1,83.8,16,222.6,19.4,8
4/12/2016,19.9,10.8,16,19.9,10.8,16,5.2,52.5,1.428,100,20.83,1,0,0,0,0,0,0,51.8,32.8,293.1,1018.3,69.1,15.9,175.7,15,7
4/13/2016,13.8,5.8,10.1,13.8,2.8,8.9,-2.9,40.3,0,0,0,0,0,0,0,1,0,0,30.2,21.6,36.9,1027.9,15.3,16,301.8,25.9,9
4/14/2016,17.1,5.1,11.3,17.1,4.1,11.1,0.8,51.2,0,0,0,0,0,0,0,1,0,0,22.7,19.4,121.9,1026.9,5.1,16,300.5,25.9,9
4/15/2016,17.1,6.2,12,17.1,4.9,11.7,1.7,52.4,0,0,0,0,0,0,0,1,0,0,24.1,12.6,122.8,1029.4,13.2,16,303.3,26,9
4/16/2016,21.6,7.3,14.3,21.6,5.9,13.8,2.2,47.1,0,0,0,0,0,0,0,1,0,0,31.7,19.5,111.1,1029.5,14.2,16,301.5,26,9
4/17/2016,22.8,8.2,15.1,22.8,7.9,15,2.5,46.4,0,0,0,0,0,0,0,1,0,0,15.5,19.1,136.8,1029.5,15.9,16,305,26.2,9
4/18/2016,28.8,11.2,19.9,27.3,11.2,19.6,5.9,44.9,0,0,0,0,0,0,0,1,0,0,29.5,22.3,323.5,1023,47.2,15.9,307.6,26.6,9
4/19/2016,28.3,13.8,20.7,27.2,13.8,20.5,7.1,45.6,0,0,0,0,0,0,0,1,0,0,46.4,34,353.6,1017.9,83,16,250.6,21.7,8
4/20/2016,21,9.7,16.1,21,7.8,16,-2.8,28.1,0,0,0,0,0,0,0,1,0,0,33.1,25.8,60.7,1024.3,41.6,16,319.7,27.6,10
4/21/2016,23.4,9.2,16.4,23.4,7.2,16.1,7.3,55.4,0,0,0,0,0,0,0,1,0,0,38.9,25.2,190.1,1019.8,83.3,16,255.4,22,8
4/22/2016,23.3,17.8,20,23.3,17.8,20,14.8,72.8,0,0,0,0,0,0,0,1,0,0,44.6,21.9,201.7,1013.3,89.3,15.9,171.3,14.8,5
4/23/2016,21.6,14.8,17.8,21.6,14.8,17.8,12,71.4,6.167,100,20.83,1,0,0,0,0,0,0,49.3,27.9,350.3,1011.6,77.5,15,180.3,15.6,7
4/24/2016,19.4,8,14.1,19.4,5.7,13.6,-2,34.3,0,0,0,0,0,0,0,1,0,0,28.4,22.9,31.2,1018.6,36.8,15.9,318.4,27.3,10
4/25/2016,25.1,10.3,17.6,25.1,10.3,17.6,9.4,60.6,0,0,0,0,0,0,0,1,0,0,25.9,17.7,174.9,1014.5,67.8,16,293.6,25.3,9
4/26/2016,29.3,18.4,24,28.4,18.4,23.8,13,52.3,0,0,0,0,0,0,0,1,0,0,53.3,35.8,241.5,1007.1,70.1,16,282,24.3,9
4/27/2016,22,12.1,14.7,22,12.1,14.7,11.6,82.1,0.97,100,29.17,1,0,0,0,0,0,0,35.6,29.7,77.6,1011.5,98.7,15.1,74.9,6.5,3
4/28/2016,12.8,8.8,11.6,12.8,6.5,11.1,9.7,88.7,14.193,100,45.83,1,0,0,0,0,0,0,35.6,22.8,70.7,1015.2,99.3,11.1,47.2,4,2
4/29/2016,12.8,8.7,10.5,12.8,6.1,9.4,8.7,88.6,0.289,100,8.33,1,0,0,0,0,0,0,23,17.2,59.1,1017.5,100,12.5,59.9,5,2
4/30/2016,14.2,10.6,12.2,14.2,10.6,12.2,9.1,81.7,0.567,100,8.33,1,0,0,0,0,0,0,27.4,14.2,89.2,1022.1,99.8,15.7,146.1,12.6,6
5/1/2016,14.9,11.1,12.7,14.9,11.1,12.7,11.4,91.5,11.883,100,58.33,1,0,0,0,0,0,0,42.5,16,135.4,1019.1,99.7,13.2,42,3.7,2
5/2/2016,24.5,12.8,17,24.5,12.8,17,14.8,87.5,30.995,100,45.83,1,0,0,0,0,0,0,79.6,34.3,123.7,1013.4,87.4,12.2,157.5,13.6,5
5/3/2016,22.1,15.5,18.1,22.1,15.5,18.1,15.3,84.5,2.882,100,37.5,1,0,0,0,0,0,0,26.6,20,25.2,1008.7,94.5,13.9,111.7,9.7,4
5/4/2016,15.5,12.1,13.6,15.5,12.1,13.6,11.5,87.2,2.32,100,16.67,1,0,0,0,0,0,0,30.6,24,58.3,1006.2,99,15.5,127,11.1,4
5/5/2016,13.8,10.5,11.9,13.8,10.5,11.9,9.2,83.8,0.578,100,16.67,1,0,0,0,0,0,0,36,20.9,36.8,1004.7,99.8,13.3,58,5,2
5/6/2016,12.7,10.7,11.8,12.7,10.7,11.8,9.6,86.5,19.738,100,58.33,1,0,0,0,0,0,0,38.9,23,340.1,1005,98.1,13.4,40.3,3.4,1
5/7/2016,17.8,10.6,13.8,17.8,10.6,13.8,9.6,77.1,3.838,100,29.17,1,0,0,0,0,0,0,29.5,15.6,0.1,1007.6,84.6,15.5,233.7,20.3,8
5/8/2016,22.1,12.1,17.2,22.1,12.1,17.2,6,54.6,1.059,100,25,1,0,0,0,0,0,0,55.5,32.7,302.7,1009,81.3,16,311.9,27,10
5/9/2016,17.2,9.6,14.1,17.2,8.8,14.1,8.8,71.2,1.554,100,16.67,1,0,0,0,0,0,0,29.5,19.9,205.6,1018.5,89.1,16,136.4,11.9,5
5/10/2016,18.2,14.2,15.6,18.2,14.2,15.6,10.6,73,0.055,100,8.33,1,0,0,0,0,0,0,28.4,17.6,53.3,1022.7,94.4,16,110.5,9.6,4
5/11/2016,15.6,12.1,13.7,15.6,12.1,13.7,12.1,90.1,9.045,100,54.17,1,0,0,0,0,0,0,28.8,17.5,46.1,1021.9,100,12.1,116.5,10,5
5/12/2016,18.8,14.3,16.3,18.8,14.3,16.3,14.2,87.8,0,0,0,0,0,0,0,1,0,0,22,14.3,151.4,1019.6,100,11.4,134,11.6,4
5/13/2016,24.4,16.7,19.6,24.4,16.7,19.6,14.4,75.9,2.06,100,12.5,1,0,0,0,0,0,0,38.6,25.3,244.3,1011.6,77.5,13,129,11,5
5/14/2016,23.9,12.4,16.8,23.9,12.4,16.8,10,65.9,3.376,100,12.5,1,0,0,0,0,0,0,58.9,37.2,255.7,1009,44.9,15.8,238.6,20.5,9
5/15/2016,16.1,9.3,12.6,16.1,7,12.3,-0.4,42.5,0.131,100,12.5,1,0,0,0,0,0,0,63.1,38.8,288.4,1014.4,63,16,288.8,25,9
5/16/2016,19.2,6.8,13.2,19.2,4.8,12.9,0.5,44.3,0,0,0,0,0,0,0,1,0,0,37.1,27,275.7,1022.6,52.8,16,344.6,29.8,10
5/17/2016,14.6,12.7,13.2,14.6,12.7,13.2,9.3,78.1,10.418,100,54.17,1,0,0,0,0,0,0,17.3,15.4,112.4,1022.9,96.8,14.5,48.8,4.1,1
5/18/2016,18.7,12.7,15.1,18.7,12.7,15.1,9.9,72.5,0,0,0,0,0,0,0,1,0,0,31.7,20,44.9,1019.7,98.6,14.1,174.9,15.2,8
5/19/2016,20.6,13.3,16.6,20.6,13.3,16.6,9.5,63.8,0.267,100,4.17,1,0,0,0,0,0,0,17.3,15.7,346.2,1020.2,80.1,16,197.1,16.9,8
5/20/2016,23.8,11.9,18.3,23.8,11.9,18.3,9,59.1,0.108,100,4.17,1,0,0,0,0,0,0,25.9,17.4,126.1,1023.3,65.2,16,300.7,25.9,9
5/21/2016,17.7,12.8,14.5,17.7,12.8,14.5,11.4,82.6,16.741,100,50,1,0,0,0,0,0,0,40,26.2,36.9,1016.4,98.2,12.9,64.9,5.7,4
5/22/2016,14.3,12.2,13.2,14.3,12.2,13.2,11.9,92.1,10.271,100,79.17,1,0,0,0,0,0,0,22,21.1,348.8,1011.8,99.9,10,42,3.6,1
5/23/2016,23.1,13.7,17,23.1,13.7,17,13.4,81.1,4.909,100,50,1,0,0,0,0,0,0,37.1,22.9,342.1,1013.7,91,15.2,253.8,21.8,8
